23,0,56
22.77,0.0,56.61
22.54,0.0,57.22
22.31,0.0,57.83
22.08,0.0,58.44
21.849,0.0,59.05
21.619,0.0,59.660
21.389,0.0,60.269
21.159,0.0,60.879
20.93,0.0,61.489
20.7,0.0,62.099
20.47,0.0,62.709
20.24,0.0,63.319
20.009,0.0,63.929
19.779,0.0,64.539
19.549,0.0,65.149
19.319,0.0,65.759
19.089,0.0,66.369
18.859,0.0,66.979
18.629,0.0,67.59
18.399,0.0,68.199
18.169,0.0,68.809
17.939,0.0,69.42
17.709,0.0,70.03
17.479,0.0,70.64
17.249,0.0,71.25
17.019,0.0,71.859
16.789,0.0,72.47
16.559,0.0,73.08
16.329,0.0,73.69
16.099,0.0,74.3
15.869,0.0,74.91
15.639,0.0,75.52
15.409,0.0,76.13
15.179,0.0,76.74
14.949,0.0,77.35
14.719,0.0,77.960
14.489,0.0,78.57
14.259,0.0,79.18
14.029,0.0,79.79
13.799,0.0,80.4
13.569,0.0,81.009
13.339,0.0,81.62
13.109,0.0,82.23
12.879,0.0,82.84
12.649,0.0,83.45
12.419,0.0,84.06
12.189,0.0,84.670
11.959,0.0,85.28
11.729,0.0,85.890
11.499,0.0,86.5
11.269,0.0,87.110
11.039,0.0,87.72
10.809,0.0,88.33
10.579,0.0,88.94
10.349,0.0,89.550
10.119,0.0,90.160
9.8899,0.0,90.77
9.6599,0.0,91.38
9.4299,0.0,91.990
9.1999,0.0,92.6
8.9699,0.0,93.210
8.7399,0.0,93.820
8.5099,0.0,94.43
8.2799,0.0,95.04
8.0499,0.0,95.65
7.8199,0.0,96.26
7.5899,0.0,96.87
7.3599,0.0,97.480
7.1299,0.0,98.09
6.8999,0.0,98.700
6.6699,0.0,99.310
6.4399,0.0,99.920
6.2099,0.0,100.53
5.9799,0.0,101.14
5.7499,0.0,101.75
5.5199,0.0,102.36
5.2899,0.0,102.97
5.0599,0.0,103.58
4.8299,0.0,104.19
4.5999,0.0,104.80
4.3699,0.0,105.41
4.1399,0.0,106.02
3.9099,0.0,106.63
3.6799,0.0,107.24
3.4499,0.0,107.85
3.2199,0.0,108.46
2.9899,0.0,109.07
2.7599,0.0,109.68
2.5299,0.0,110.29
2.2999,0.0,110.90
2.0699,0.0,111.51
1.8399,0.0,112.12
1.6099,0.0,112.73
1.3799,0.0,113.34
1.1499,0.0,113.95
0.9199,0.0,114.56
0.6899,0.0,115.17
0.4599,0.0,115.78
0.2299,0.0,116.39
0,0,117
2.5500,1.67,116.33
5.1000,3.34,115.66
7.6499,5.01,114.99
10.200,6.68,114.32
12.75,8.35,113.64
15.3,10.020,112.97
17.85,11.690,112.30
20.400,13.36,111.63
22.95,15.03,110.96
25.499,16.7,110.29
28.049,18.369,109.63
30.599,20.039,108.96
33.149,21.709,108.28
35.699,23.38,107.61
38.25,25.05,106.94
40.800,26.72,106.27
43.35,28.39,105.60
45.900,30.060,104.93
48.450,31.730,104.26
51.000,33.400,103.59
53.550,35.070,102.92
56.100,36.740,102.25
58.650,38.410,101.58
61.200,40.080,100.91
63.750,41.750,100.24
66.300,43.420,99.579
68.850,45.090,98.909
71.400,46.760,98.239
73.950,48.430,97.569
76.500,50.100,96.899
79.050,51.770,96.229
81.600,53.440,95.559
84.150,55.110,94.889
86.700,56.780,94.219
89.250,58.450,93.549
91.800,60.120,92.879
94.350,61.790,92.209
96.900,63.460,91.539
99.450,65.130,90.869
102.00,66.800,90.199
104.55,68.470,89.529
107.10,70.140,88.859
109.65,71.810,88.189
112.20,73.480,87.519
114.75,75.150,86.849
117.30,76.820,86.179
119.85,78.490,85.509
122.40,80.160,84.839
124.95,81.830,84.169
127.50,83.500,83.499
130.05,85.170,82.829
132.60,86.840,82.159
135.15,88.510,81.489
137.70,90.180,80.819
140.25,91.850,80.149
142.80,93.520,79.479
145.35,95.190,78.809
147.90,96.860,78.139
150.45,98.530,77.469
153.00,100.20,76.799
155.55,101.87,76.129
158.10,103.54,75.459
160.65,105.21,74.789
163.20,106.88,74.119
165.75,108.55,73.449
168.30,110.22,72.779
170.85,111.89,72.109
173.40,113.56,71.439
175.95,115.23,70.769
178.50,116.90,70.099
181.05,118.57,69.429
183.60,120.24,68.759
186.15,121.91,68.089
188.70,123.58,67.419
191.25,125.25,66.749
193.80,126.92,66.079
196.35,128.59,65.409
198.90,130.26,64.739
201.45,131.93,64.069
204.00,133.60,63.399
206.55,135.27,62.729
209.10,136.94,62.059
211.65,138.61,61.389
214.20,140.28,60.719
216.75,141.95,60.049
219.30,143.62,59.379
221.85,145.29,58.709
224.40,146.96,58.039
226.95,148.63,57.369
229.50,150.30,56.699
232.05,151.97,56.029
234.60,153.64,55.359
237.15,155.31,54.689
239.70,156.98,54.019
242.25,158.65,53.349
244.80,160.32,52.679
247.35,161.99,52.009
249.90,163.66,51.339
252.45,165.33,50.669
255,167,50
253.89,167.74,52.05
252.8,168.48,54.1
251.7,169.22,56.15
250.6,169.95,58.2
249.5,170.70,60.25
248.39,171.44,62.3
247.29,172.18,64.35
246.2,172.92,66.4
245.1,173.66,68.449
243.99,174.39,70.499
242.89,175.14,72.549
241.79,175.87,74.6
240.69,176.61,76.649
239.59,177.35,78.699
238.49,178.1,80.75
237.39,178.83,82.8
236.29,179.57,84.85
235.19,180.31,86.9
234.09,181.06,88.95
232.99,181.79,91.0
231.89,182.54,93.050
230.79,183.27,95.100
229.69,184.01,97.15
228.59,184.76,99.2
227.49,185.49,101.25
226.39,186.23,103.3
225.29,186.97,105.35
224.19,187.71,107.4
223.09,188.45,109.45
221.99,189.2,111.50
220.89,189.93,113.55
219.79,190.67,115.60
218.69,191.42,117.65
217.59,192.15,119.70
216.49,192.89,121.75
215.39,193.64,123.80
214.29,194.38,125.85
213.19,195.12,127.90
212.09,195.85,129.95
210.99,196.6,132.00
209.89,197.33,134.05
208.79,198.07,136.10
207.69,198.82,138.15
206.59,199.56,140.20
205.49,200.3,142.25
204.39,201.04,144.30
203.29,201.78,146.35
202.19,202.51,148.40
201.09,203.26,150.45
199.99,204.0,152.50
198.89,204.73,154.55
197.79,205.48,156.60
196.69,206.21,158.65
195.59,206.95,160.70
194.49,207.7,162.75
193.39,208.44,164.80
192.29,209.17,166.85
191.19,209.91,168.90
190.09,210.66,170.95
188.99,211.39,173.00
187.89,212.14,175.05
186.79,212.88,177.10
185.69,213.61,179.15
184.59,214.36,181.20
183.49,215.1,183.25
182.39,215.83,185.30
181.29,216.57,187.35
180.19,217.32,189.40
179.09,218.06,191.45
177.99,218.8,193.50
176.89,219.54,195.55
175.79,220.27,197.60
174.69,221.01,199.65
173.59,221.76,201.70
172.49,222.5,203.75
171.39,223.24,205.80
170.29,223.98,207.85
169.19,224.71,209.90
168.09,225.46,211.95
166.99,226.2,214.00
165.89,226.94,216.05
164.79,227.68,218.10
163.69,228.42,220.15
162.59,229.16,222.20
161.49,229.9,224.25
160.39,230.64,226.30
159.29,231.38,228.35
158.19,232.12,230.40
157.09,232.85,232.45
155.99,233.60,234.50
154.89,234.34,236.55
153.79,235.08,238.60
152.69,235.82,240.65
151.59,236.56,242.70
150.49,237.30,244.75
149.39,238.04,246.80
148.29,238.78,248.85
147.19,239.52,250.90
146.09,240.26,252.95
145,241,255
145.0,241.0,255.0
145.0,241.0,255.0
145.0,240.99,255.0
145.0,241.0,254.99
145.0,241.0,255.0
144.99,241.0,255.0
145.0,241.0,254.99
144.99,240.99,255.0
145.0,240.99,254.99
145.0,240.99,254.99
144.99,240.99,255.0
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
145.0,240.99,254.99
145,241,255
145.0,241.0,255.0
145.0,241.0,255.0
145.0,240.99,255.0
145.0,241.0,254.99
145.0,241.0,255.0
144.99,241.0,255.0
145.0,241.0,254.99
144.99,240.99,255.0
145.0,240.99,254.99
145.0,240.99,254.99
144.99,240.99,255.0
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
144.99,240.99,254.99
145.0,240.99,254.99
145.0,240.99,254.99
145,241,255
146.10,240.26,252.95
147.2,239.52,250.9
148.3,238.77,248.85
149.39,238.04,246.79
150.5,237.29,244.75
151.6,236.56,242.7
152.7,235.82,240.64
153.79,235.07,238.6
154.89,234.33,236.54
156.0,233.59,234.49
157.09,232.85,232.45
158.2,232.11,230.39
159.29,231.37,228.34
160.39,230.63,226.29
161.5,229.89,224.24
162.6,229.15,222.19
163.7,228.41,220.14
164.79,227.67,218.09
165.89,226.93,216.04
166.99,226.19,213.99
168.09,225.45,211.94
169.2,224.71,209.89
170.3,223.97,207.84
171.39,223.23,205.79
172.5,222.49,203.74
173.59,221.75,201.69
174.7,221.01,199.64
175.79,220.27,197.59
176.89,219.53,195.54
178.0,218.79,193.49
179.09,218.05,191.44
180.2,217.31,189.39
181.3,216.57,187.34
182.39,215.83,185.29
183.5,215.09,183.24
184.6,214.35,181.19
185.7,213.61,179.14
186.8,212.87,177.09
187.89,212.13,175.04
189.0,211.39,172.99
190.1,210.65,170.94
191.2,209.91,168.89
192.3,209.17,166.84
193.4,208.43,164.79
194.5,207.69,162.74
195.60,206.95,160.69
196.7,206.21,158.64
197.8,205.47,156.59
198.9,204.73,154.54
200.0,203.99,152.49
201.10,203.25,150.44
202.2,202.51,148.39
203.3,201.77,146.34
204.4,201.03,144.29
205.5,200.29,142.24
206.6,199.55,140.19
207.7,198.81,138.14
208.79,198.07,136.09
209.9,197.33,134.04
211.0,196.59,131.99
212.1,195.85,129.94
213.2,195.11,127.89
214.3,194.37,125.84
215.40,193.63,123.79
216.5,192.89,121.74
217.60,192.15,119.69
218.70,191.41,117.64
219.8,190.67,115.59
220.9,189.93,113.54
222.00,189.19,111.49
223.10,188.45,109.44
224.20,187.71,107.39
225.3,186.97,105.34
226.4,186.23,103.29
227.5,185.49,101.24
228.60,184.75,99.199
229.70,184.01,97.149
230.8,183.27,95.099
231.90,182.53,93.049
233.0,181.79,90.999
234.10,181.05,88.949
235.20,180.31,86.899
236.3,179.57,84.849
237.40,178.83,82.799
238.50,178.09,80.749
239.60,177.35,78.699
240.70,176.61,76.649
241.80,175.87,74.599
242.90,175.13,72.549
244.00,174.39,70.499
245.10,173.65,68.449
246.20,172.91,66.399
247.30,172.17,64.349
248.40,171.43,62.299
249.50,170.69,60.249
250.60,169.95,58.199
251.70,169.21,56.149
252.80,168.47,54.099
253.90,167.73,52.049
255,167,50
252.45,165.33,50.67
249.9,163.66,51.34
247.35,161.99,52.01
244.79,160.32,52.68
242.25,158.65,53.35
239.7,156.98,54.02
237.14,155.31,54.69
234.6,153.64,55.36
232.04,151.97,56.029
229.49,150.29,56.699
226.95,148.63,57.369
224.39,146.95,58.039
221.84,145.29,58.709
219.29,143.61,59.379
216.74,141.95,60.05
214.19,140.27,60.719
211.64,138.60,61.389
209.09,136.93,62.059
206.54,135.26,62.73
203.99,133.59,63.4
201.44,131.92,64.07
198.89,130.25,64.74
196.34,128.58,65.41
193.79,126.91,66.08
191.24,125.24,66.75
188.69,123.57,67.419
186.14,121.90,68.089
183.59,120.23,68.759
181.04,118.56,69.43
178.49,116.89,70.1
175.94,115.22,70.77
173.39,113.55,71.44
170.84,111.88,72.11
168.29,110.21,72.78
165.74,108.54,73.45
163.19,106.87,74.12
160.64,105.20,74.79
158.09,103.53,75.460
155.54,101.86,76.130
152.99,100.19,76.800
150.44,98.529,77.47
147.89,96.859,78.14
145.34,95.189,78.81
142.79,93.519,79.48
140.24,91.849,80.15
137.69,90.179,80.820
135.14,88.509,81.490
132.59,86.839,82.160
130.04,85.169,82.830
127.49,83.499,83.5
124.94,81.829,84.170
122.39,80.159,84.84
119.84,78.489,85.51
117.29,76.819,86.18
114.74,75.149,86.850
112.19,73.479,87.520
109.64,71.809,88.19
107.09,70.139,88.86
104.54,68.469,89.53
101.99,66.799,90.2
99.449,65.129,90.87
96.899,63.459,91.54
94.349,61.789,92.210
91.799,60.119,92.880
89.249,58.449,93.550
86.699,56.779,94.220
84.149,55.109,94.890
81.599,53.439,95.560
79.049,51.769,96.230
76.499,50.099,96.900
73.949,48.429,97.570
71.399,46.759,98.240
68.849,45.089,98.910
66.299,43.419,99.580
63.749,41.749,100.25
61.199,40.079,100.92
58.649,38.409,101.59
56.099,36.739,102.26
53.549,35.069,102.93
50.999,33.399,103.60
48.449,31.729,104.27
45.899,30.059,104.94
43.349,28.389,105.61
40.799,26.719,106.28
38.249,25.049,106.95
35.699,23.379,107.62
33.149,21.709,108.29
30.599,20.039,108.96
28.049,18.369,109.63
25.499,16.699,110.30
22.949,15.029,110.97
20.399,13.359,111.64
17.849,11.689,112.31
15.299,10.019,112.98
12.749,8.3499,113.65
10.199,6.6799,114.32
7.6499,5.0099,114.99
5.0999,3.3399,115.66
2.5499,1.6699,116.33
0,0,117
0.23,0.0,116.39
0.46,0.0,115.78
0.69,0.0,115.17
0.92,0.0,114.55
1.1500,0.0,113.94
1.3800,0.0,113.33
1.61,0.0,112.72
1.84,0.0,112.11
2.07,0.0,111.50
2.3,0.0,110.89
2.53,0.0,110.28
2.76,0.0,109.67
2.9899,0.0,109.07
3.2199,0.0,108.46
3.4499,0.0,107.85
3.68,0.0,107.23
3.91,0.0,106.62
4.1400,0.0,106.01
4.3700,0.0,105.40
4.6000,0.0,104.79
4.8300,0.0,104.18
5.0600,0.0,103.57
5.2900,0.0,102.96
5.5200,0.0,102.35
5.7500,0.0,101.74
5.9800,0.0,101.13
6.2100,0.0,100.52
6.4400,0.0,99.919
6.6700,0.0,99.309
6.9000,0.0,98.699
7.1300,0.0,98.089
7.3600,0.0,97.479
7.5900,0.0,96.869
7.8200,0.0,96.259
8.0500,0.0,95.649
8.2800,0.0,95.039
8.5100,0.0,94.429
8.7400,0.0,93.819
8.9700,0.0,93.209
9.2000,0.0,92.599
9.4300,0.0,91.989
9.6600,0.0,91.379
9.8900,0.0,90.769
10.120,0.0,90.159
10.350,0.0,89.549
10.580,0.0,88.939
10.810,0.0,88.329
11.040,0.0,87.719
11.270,0.0,87.109
11.500,0.0,86.499
11.730,0.0,85.889
11.960,0.0,85.279
12.190,0.0,84.669
12.420,0.0,84.059
12.650,0.0,83.449
12.880,0.0,82.839
13.110,0.0,82.229
13.340,0.0,81.619
13.570,0.0,81.009
13.800,0.0,80.399
14.030,0.0,79.789
14.260,0.0,79.179
14.490,0.0,78.569
14.720,0.0,77.959
14.950,0.0,77.349
15.180,0.0,76.739
15.410,0.0,76.129
15.640,0.0,75.519
15.870,0.0,74.909
16.100,0.0,74.299
16.330,0.0,73.689
16.560,0.0,73.079
16.790,0.0,72.469
17.020,0.0,71.859
17.250,0.0,71.249
17.480,0.0,70.639
17.710,0.0,70.029
17.940,0.0,69.419
18.170,0.0,68.809
18.400,0.0,68.199
18.630,0.0,67.589
18.860,0.0,66.979
19.090,0.0,66.369
19.320,0.0,65.759
19.550,0.0,65.149
19.780,0.0,64.539
20.010,0.0,63.929
20.240,0.0,63.319
20.470,0.0,62.709
20.700,0.0,62.099
20.930,0.0,61.489
21.160,0.0,60.879
21.390,0.0,60.269
21.620,0.0,59.659
21.850,0.0,59.049
22.080,0.0,58.439
22.310,0.0,57.829
22.540,0.0,57.219
22.770,0.0,56.609